name,slug,sku,barcode,description,shortDescription,price,comparePrice,costPrice,stockQuantity,lowStockThreshold,categoryId,brandId,status,isFeatured,isNewArrival,isOnPromotion,tags,images,netWeight,unitsPerCarton,origin,weight,isHalal,isOrganic,isKosher,isVegan,isGlutenFree,naifdaNumber,storageInstructions,ingredients,allergens,isScalable,scaleUnit,pricePerUnit,minOrderQty,maxOrderQty,scaleStep,scalePresets,scaleWareCode,variations
Peperoni,peperoni,SADX-PEP-157383,8015721003386.00,description,Premium Italian Sauce ? Peperoni.,9000,,,7,5,69e5aa4340cdaab22a0a1af8,69e5aaaf40cdaab22a0a1b51,ACTIVE,,,,sauce|artigiana sud sri|Italian|sauce,https://res.cloudinary.com/nigittriple/image/upload/v1776611658/claude/peperoni-003386.jpg,280g,12,Italy,0.28,,,,,,,"Store in a cool, dry place. Once opened, refrigerate and use within 3?4 days.",,,,,,,,,,,[]
chick peas ,pois-chiches-kikkererwten,VPAF-POICHI-622408,8000483159709.00,description,"Pois Chiches Kikkererwten ? premium Italian preserved vegetable, ideal as antipasto or cooking ingredient.",5000,,,8,5,69e5aa4740cdaab22a0a1afb,69e5aaae40cdaab22a0a1b50,ACTIVE,,,,preserved vegetables|antipasto|Italian|Ristoris|chick peas,https://res.cloudinary.com/nigittriple/image/upload/v1776611650/claude/pois-chiches-kikkererwten-159709.jpg,800g,6,Italy,0.8,,,,,,,"Store in a cool, dry place. Refrigerate after opening and use within 3 days.",,,,,,,,,,,[]
Dry Borlotti Beans,dry-borlotti-beans,GXXX-DRYBOR-461601,8006280020990.00,description,"Dry Borlotti Beans by Select ? premium quality Italian grains, naturally gluten-free.",6200,,,0,5,69e5aa4b40cdaab22a0a1aff,69e5aaad40cdaab22a0a1b4f,ACTIVE,,,,grains|select|Italian|gluten free,https://res.cloudinary.com/nigittriple/image/upload/v1776611640/claude/dry-borlotti-beans-020990.jpg,400g,10,Italy,0.4,,,,,,,"Store in a cool, dry place in an airtight container.",100% dry borlotti beans,,,,,,,,,,[]
Dry Chick Peas,dry-chick-peas,GXXX-DRYCHI-642359,8006280030418.00,description,"Dry Chick Peas by Select ? premium quality Italian grains, naturally gluten-free.",5110,,,15,5,69e5aa4b40cdaab22a0a1aff,69e5aaad40cdaab22a0a1b4f,ACTIVE,,,,grains|select|Italian|gluten free,https://res.cloudinary.com/nigittriple/image/upload/v1776611631/claude/dry-chick-peas-030418.jpg,400g,10,Italy,0.4,,,,,,,"Store in a cool, dry place in an airtight container.",100% dry chick peas,,,,,,,,,,[]
Balsamic Vinegar Blueberry,balsamic-vinegar-blueberry,SADX-BALVIN-194226,8023003932507.00,description,Premium Italian Vinegar ? Balsamic Vinegar Blueberry.,19650,,,1,5,69e5aa4340cdaab22a0a1af8,69e5aaa740cdaab22a0a1b4a,ACTIVE,,,,sauce|trentinaceti|Italian|vinegar,https://res.cloudinary.com/nigittriple/image/upload/v1776611621/claude/balsamic-vinegar-blueberry-932507.jpg,230g,12,Italy,0.23,,,,,,,"Store in a cool, dry place. Once opened, refrigerate and use within 3?4 days.",,,,,,,,,,,[]
Balsamic Vinegar Raspberry,balsamic-vinegar-raspberry,SADX-BALVIN-679562,8023003931340.00,description,Premium Italian Vinegar ? Balsamic Vinegar Raspberry.,19650,,,5,5,69e5aa4340cdaab22a0a1af8,69e5aaa740cdaab22a0a1b4a,ACTIVE,,,,sauce|trentinaceti|Italian|vinegar,https://res.cloudinary.com/nigittriple/image/upload/v1776611612/claude/balsamic-vinegar-raspberry-931340.jpg,230g,12,Italy,0.23,,,,,,,"Store in a cool, dry place. Once opened, refrigerate and use within 3?4 days.",,,,,,,,,,,[]
Dry Cannelloni Beans,dry-cannelloni-beans,GXXX-DRYCAN-673262,8006280021188.00,description,"Dry Cannelloni Beans by Select ? premium quality Italian grains, naturally gluten-free.",5900,,,18,5,69e5aa4b40cdaab22a0a1aff,69e5aaad40cdaab22a0a1b4f,ACTIVE,,,,grains|select|Italian|gluten free,https://res.cloudinary.com/nigittriple/image/upload/v1776611603/claude/dry-cannelloni-beans-021188.jpg,400g,10,Italy,0.4,,,,,,,"Store in a cool, dry place in an airtight container.",100% dry cannelloni beans,,,,,,,,,,[]
Dry Green Lentils,dry-green-lentils,GXXX-DRYGRE-201897,8006280010823.00,description,"Dry Green Lentils by Select ? premium quality Italian grains, naturally gluten-free.",5900,,,31,5,69e5aa4b40cdaab22a0a1aff,69e5aaad40cdaab22a0a1b4f,ACTIVE,,,,grains|select|Italian|gluten free,https://res.cloudinary.com/nigittriple/image/upload/v1776611595/claude/dry-green-lentils-010823.jpg,400g,10,Italy,0.4,,,,,,,"Store in a cool, dry place in an airtight container.",100% dry green lentils,,,,,,,,,,[]
Balsamic Vinegar Lemon,balsamic-vinegar-lemon,SADX-BALVIN-835280,8023003933542.00,description,Premium Italian Vinegar ? Balsamic Vinegar Lemon.,19650,,,4,5,69e5aa4340cdaab22a0a1af8,,ACTIVE,,,,sauce|Italian|vinegar,https://res.cloudinary.com/nigittriple/image/upload/v1776611584/claude/balsamic-vinegar-lemon-933542.jpg,230g,12,Italy,0.23,,,,,,,"Store in a cool, dry place. Once opened, refrigerate and use within 3?4 days.",,,,,,,,,,,[]
Dry Red Lentils,dry-red-lentils-x13i,GXXX-DRYRED-280382,8006280010847.00,description,"Dry Red Lentils by Select ? premium quality Italian grains, naturally gluten-free.",4650,,,26,5,69e5aa4b40cdaab22a0a1aff,69e5aaad40cdaab22a0a1b4f,ACTIVE,,,,grains|select|Italian|gluten free,https://res.cloudinary.com/nigittriple/image/upload/v1776611576/claude/dry-red-lentils-010847.jpg,400g,10,Italy,0.4,,,,,,,"Store in a cool, dry place in an airtight container.",100% dry red lentils,,,,,,,,,,[]
Roasted Sesame Seed,roasted-sesame-seed,GXXX-ROASES-790707,5285001481651.00,description,"Roasted Sesame Seed by Al Bekai ? premium quality Italian grains, naturally gluten-free.",7875,,,14,5,69e5aa4b40cdaab22a0a1aff,69e5aaab40cdaab22a0a1b4e,ACTIVE,,,,grains|al bekai|Italian|gluten free,https://res.cloudinary.com/nigittriple/image/upload/v1776611562/claude/roasted-sesame-seed-481651.jpg,500g,10,Italy,0.5,,,,,,,"Store in a cool, dry place in an airtight container.",100% roasted sesame seed,,,,,,,,,,[]
Balsamic Vinegar Fig,balsamic-vinegar-fig,SADX-BALVIN-149585,8023003930558.00,description,Premium Italian Vinegar ? Balsamic Vinegar Fig.,19650,,,2,5,69e5aa4340cdaab22a0a1af8,69e5aaa740cdaab22a0a1b4a,ACTIVE,,,,sauce|trentinaceti|Italian|vinegar,https://res.cloudinary.com/nigittriple/image/upload/v1776611546/claude/balsamic-vinegar-fig-930558.jpg,230g,12,Italy,0.23,,,,,,,"Store in a cool, dry place. Once opened, refrigerate and use within 3?4 days.",,,,,,,,,,,[]
Dry Red Lentils,dry-red-lentils,GXXX-DRYRED-266612,8018683901516.00,description,"Dry Red Lentils by Tavi Genova ? premium quality Italian grains, naturally gluten-free.",4400,,,5,5,69e5aa4b40cdaab22a0a1aff,69e5aaaa40cdaab22a0a1b4d,ACTIVE,,,,grains|tavi genova|Italian|gluten free,https://res.cloudinary.com/nigittriple/image/upload/v1776611532/claude/dry-red-lentils-901516.jpg,500g,10,Italy,0.5,,,,,,,"Store in a cool, dry place in an airtight container.",100% dry red lentils,,,,,,,,,,[]
Salted Peeled Pistachio,salted-peeled-pistachio,SXXX-SALPEE-125710,6102581170,description,"Premium Nuts snack ? crispy, flavourful, and great for sharing.",17500,,,10,5,69e5aa3e40cdaab22a0a1af4,69e5aaa940cdaab22a0a1b4c,ACTIVE,,,,snacks|nuts|usa,https://res.cloudinary.com/nigittriple/image/upload/v1776611522/claude/salted-peeled-pistachio-581170.jpg,200g,,Italy,0.2,,,,,,,"Store in a cool, dry place away from direct sunlight",,,,,,,,,,,[]
Crab Pulp,crab-pulp,CFXX-CRAPUL-185647,8002195000300.00,description,Crab Pulp ? quality preserved food for your pantry.,11750,,,15,5,69e5aa4440cdaab22a0a1af9,69e5aaa840cdaab22a0a1b4b,ACTIVE,,,,canned food|paramount|canned seafood,https://res.cloudinary.com/nigittriple/image/upload/v1776611512/claude/crab-pulp-000300.jpg,170g,,Italy,0.17,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Balsamic Vinegar Orange,balsamic-vinegar-orange-82m0,SADX-BALVIN-928840,8023003930565.00,description,Premium Italian Vinegar ? Balsamic Vinegar Orange.,19650,,,4,5,69e5aa4340cdaab22a0a1af8,69e5aaa740cdaab22a0a1b4a,ACTIVE,,,,sauce|trentinaceti|Italian|vinegar,https://res.cloudinary.com/nigittriple/image/upload/v1776611503/claude/balsamic-vinegar-orange-930565.jpg,230g,12,Italy,0.23,,,,,,,"Store in a cool, dry place. Once opened, refrigerate and use within 3?4 days.",,,,,,,,,,,[]
Mashed Potato Powder,mashed-potato-powder,RMXX-MASPOT-142855,8001080030743.00,description,"Mashed Potato Powder ? a convenient, delicious ready meal for quick and satisfying eating.",4830,,,14,5,69e5aa4a40cdaab22a0a1afe,69e5aa9440cdaab22a0a1b39,ACTIVE,,,,ready meal|knorr,https://res.cloudinary.com/nigittriple/image/upload/v1776611494/claude/mashed-potato-powder-030743.jpg,225g,6,Italy,0.225,,,,,,,"Store in a cool, dry place. Heat before serving.",,Gluten,,,,,,,,,[]
Balsamic Vinegar Strawberry,balsamic-vinegar-strawberry,SSXX-BALVIN-327649,8023003930572.00,description,Balsamic Vinegar Strawberry ? premium quality spice/seasoning for authentic flavour in every dish.,19650,,,5,5,69e5aa4840cdaab22a0a1afc,69e5aaa740cdaab22a0a1b4a,ACTIVE,,,,spice|seasoning|trentinaceti|vinegar,https://res.cloudinary.com/nigittriple/image/upload/v1776611484/claude/balsamic-vinegar-strawberry-930572.jpg,230g,12,Italy,0.23,,,,,,,"Store in a cool, dry place away from direct light and heat. Keep sealed.",,,,,,,,,,,[]
Anchovies  In Salt,anchovies-in-salt,CFXX-ANCIN-924512,8005469120018.00,description,Anchovies  In Salt ? quality preserved food for your pantry.,36000,,,11,5,69e5aa4440cdaab22a0a1af9,69e5aaa640cdaab22a0a1b49,ACTIVE,,,,canned food|scalia|canned fish,https://res.cloudinary.com/nigittriple/image/upload/v1776611475/claude/anchovies-in-salt-120018.jpg,800g,,Italy,0.8,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Balsamic Vinegar Plain,balsamic-vinegar-plain,SSXX-BALVIN-978403,8023003933535.00,description,Balsamic Vinegar Plain ? premium quality spice/seasoning for authentic flavour in every dish.,19650,,,0,5,69e5aa4840cdaab22a0a1afc,69e5aaa540cdaab22a0a1b48,ACTIVE,,,,spice|seasoning|trentunaceti|vinegar,https://res.cloudinary.com/nigittriple/image/upload/v1776611466/claude/balsamic-vinegar-plain-933535.jpg,230g,12,Italy,0.23,,,,,,,"Store in a cool, dry place away from direct light and heat. Keep sealed.",,,,,,,,,,,[]
Clams in Sea Water,clams-in-sea-water-v54z,CFXX-CLAIN-214423,8000935670158.00,description,Clams in Sea Water ? quality preserved food for your pantry.,4800,,,23,5,69e5aa4440cdaab22a0a1af9,69e5aaa340cdaab22a0a1b47,ACTIVE,,,,canned food|ardea|canned seafood,https://res.cloudinary.com/nigittriple/image/upload/v1776611458/claude/clams-in-sea-water-670158.jpg,130g,,Italy,0.13,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Anchovies Fillets In Oil,anchovies-fillets-in-oil,CFXX-ANCFIL-179365,8033462274261.00,description,Anchovies Fillets In Oil ? quality preserved food for your pantry.,21600,,,0,5,69e5aa4440cdaab22a0a1af9,69e5aaa240cdaab22a0a1b46,ACTIVE,,,,canned food|don sasa|canned fish,https://res.cloudinary.com/nigittriple/image/upload/v1776611449/claude/anchovies-fillets-in-oil-274261.jpg,285g,,Italy,0.285,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Sunmer Truffle Carpaccio,sunmer-truffle-carpaccio,SSXX-SUNTRU-595213,8056515244196.00,description,Sunmer Truffle Carpaccio ? premium quality spice/seasoning for authentic flavour in every dish.,28350,,,3,5,69e5aa4840cdaab22a0a1afc,69e5aa7f40cdaab22a0a1b27,ACTIVE,,,,spice|seasoning|ristoris|spice,https://res.cloudinary.com/nigittriple/image/upload/v1776611439/claude/sunmer-truffle-carpaccio-244196.jpg,80g,12,Italy,0.08,,,,,,,"Store in a cool, dry place away from direct light and heat. Keep sealed.",,,,,,,,,,,[]
Clams In Sea Water,clams-in-sea-water,CFXX-CLAIN-428287,8017384052107.00,description,Clams In Sea Water ? quality preserved food for your pantry.,7000,,,32,5,69e5aa4440cdaab22a0a1af9,69e5aaa140cdaab22a0a1b45,ACTIVE,,,,canned food|zarotti|canned seafood,https://res.cloudinary.com/nigittriple/image/upload/v1776611430/claude/clams-in-sea-water-052107.jpg,110g,,Italy,0.11,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
TRUFFLE POWDER,plovere-al-tartufo,SSXX-PLOAL-246347,8056515248484.00,description,Plovere Al Tartufo ? premium quality spice/seasoning for authentic flavour in every dish.,31650,,,0,5,69e5aa4840cdaab22a0a1afc,69e5aa7f40cdaab22a0a1b27,ACTIVE,,,,spice|seasoning|ristoris|rice flour,https://res.cloudinary.com/nigittriple/image/upload/v1776611420/claude/plovere-al-tartufo-248484.jpg,50g,12,Italy,0.05,,,,,,,"Store in a cool, dry place away from direct light and heat. Keep sealed.",,,,,,,,,,,[]
Mussle In Sea Water,mussle-in-sea-water,CFXX-MUSIN-549954,8017384052114.00,description,Mussle In Sea Water ? quality preserved food for your pantry.,7000,,,21,5,69e5aa4440cdaab22a0a1af9,69e5aaa140cdaab22a0a1b45,ACTIVE,,,,canned food|zarotti|canned seafood,https://res.cloudinary.com/nigittriple/image/upload/v1776611411/claude/mussle-in-sea-water-052114.jpg,110g,,Italy,0.11,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Grilled Mackerel Fillets with Red Chilli Pepper,grilled-mackerel-fillets-with-red-chilli-pepper,CFXX-GRIMAC-602350,8004030622135.00,description,Grilled Mackerel Fillets with Red Chilli Pepper ? quality preserved food for your pantry.,9000,,,7,5,69e5aa4440cdaab22a0a1af9,69e5aa9d40cdaab22a0a1b41,ACTIVE,,,,canned food|rio mare|canned fish,https://res.cloudinary.com/nigittriple/image/upload/v1776611402/claude/grilled-mackerel-fillets-with-red-chilli-pepper-622135.jpg,120g,,Italy,0.12,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Grilled Mackerel with Olives,grilled-mackerel-with-olives,CFXX-GRIMAC-478398,8004030622043.00,description,Grilled Mackerel with Olives ? quality preserved food for your pantry.,9000,,,3,5,69e5aa4440cdaab22a0a1af9,69e5aa9d40cdaab22a0a1b41,ACTIVE,,,,canned food|rio mare|canned fish,https://res.cloudinary.com/nigittriple/image/upload/v1776611392/claude/grilled-mackerel-with-olives-622043.jpg,120g,,Italy,0.12,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Grilled Mackerel with Extra Virgin Olive Oil,grilled-mackerel-with-extra-virgin-olive-oil,CFXX-GRIMAC-173292,8004030622012.00,description,Grilled Mackerel with Extra Virgin Olive Oil ? quality preserved food for your pantry.,9000,,,5,5,69e5aa4440cdaab22a0a1af9,69e5aa9d40cdaab22a0a1b41,ACTIVE,,,,canned food|rio mare|canned fish,https://res.cloudinary.com/nigittriple/image/upload/v1776611380/claude/grilled-mackerel-with-extra-virgin-olive-oil-622012.jpg,120g,,Italy,0.12,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
SUMMER TRUFFLE SLICES ,fettine-di-tartufo-estivo,SSXX-FETDI-776889,8055271500317.00,description,Fettine Di Tartufo Estivo ? premium quality spice/seasoning for authentic flavour in every dish.,31150,,,19,5,69e5aa4840cdaab22a0a1afc,69e5aa8f40cdaab22a0a1b35,ACTIVE,,,,spice|seasoning|martelli fabian|spice,https://res.cloudinary.com/nigittriple/image/upload/v1776611370/claude/fettine-di-tartufo-estivo-500317.jpg,35g,12,Italy,0.035,,,,,,,"Store in a cool, dry place away from direct light and heat. Keep sealed.",,,,,,,,,,,[]
Grilled Mackerel Fillets,grilled-mackerel-fillets,CFXX-GRIMAC-942550,800,description,Grilled Mackerel Fillets ? quality preserved food for your pantry.,7290,,,11,5,69e5aa4440cdaab22a0a1af9,69e5aa9d40cdaab22a0a1b41,ACTIVE,,,,canned food|rio mare|canned fish,https://res.cloudinary.com/nigittriple/image/upload/v1776611362/claude/grilled-mackerel-fillets-0446.jpg,120g,,Italy,0.12,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
WHOLE SUMMER TRUFFLE ,tartufo-estivo-intero,SSXX-TAREST-870198,8055271500362.00,description,Tartufo Estivo Intero ? premium quality spice/seasoning for authentic flavour in every dish.,23350,,,24,5,69e5aa4840cdaab22a0a1afc,69e5aa8f40cdaab22a0a1b35,ACTIVE,,,,spice|seasoning|martelli fabian|spice,https://res.cloudinary.com/nigittriple/image/upload/v1776611352/claude/tartufo-estivo-intero-500362.jpg,18g,12,Italy,0.018,,,,,,,"Store in a cool, dry place away from direct light and heat. Keep sealed.",,,,,,,,,,,[]
Tuna Salad Red beans Corn and  Pepper,tuna-salad-red-beans-corn-and-pepper,CFXX-TUNSAL-725540,8004030770331.00,description,Tuna Salad Red beans Corn and  Pepper ? quality preserved food for your pantry.,10000,,,16,5,69e5aa4440cdaab22a0a1af9,69e5aa9d40cdaab22a0a1b41,ACTIVE,,,,canned food|rio mare|canned fish,https://res.cloudinary.com/nigittriple/image/upload/v1776611342/claude/tuna-salad-red-beans-corn-and-pepper-770331.jpg,160g,,Italy,0.16,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Cooked Ham Spread Cream x2,cooked-ham-spread-cream-x2,CFXX-COOHAM-918979,8001070420141.00,description,Cooked Ham Spread Cream x2 ? quality preserved food for your pantry.,9500,,,15,5,69e5aa4440cdaab22a0a1af9,69e5aaa040cdaab22a0a1b44,ACTIVE,,,,canned food|spunti|canned meat,https://res.cloudinary.com/nigittriple/image/upload/v1776611331/claude/cooked-ham-spread-cream-x2-420141.jpg,168g,,Italy,0.168,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Tuna Spread Cream x2,tuna-spread-cream-x2,CFXX-TUNSPR-273333,8001070420097.00,description,Tuna Spread Cream x2 ? quality preserved food for your pantry.,9500,,,1,5,69e5aa4440cdaab22a0a1af9,69e5aaa040cdaab22a0a1b44,ACTIVE,,,,canned food|spunti|canned fish,https://res.cloudinary.com/nigittriple/image/upload/v1776611321/claude/tuna-spread-cream-x2-420097.jpg,168g,,Italy,0.168,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Mackerel Salad Whole Grains with Lenils,mackerel-salad-whole-grains-with-lenils,CFXX-MACSAL-197225,8004030830295.00,description,Mackerel Salad Whole Grains with Lenils ? quality preserved food for your pantry.,14500,,,7,5,69e5aa4440cdaab22a0a1af9,69e5aa9d40cdaab22a0a1b41,ACTIVE,,,,canned food|rio mare|canned fish,https://res.cloudinary.com/nigittriple/image/upload/v1776611310/claude/mackerel-salad-whole-grains-with-lenils-830295.jpg,220g,,Italy,0.22,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Tuna Salad Sweetcorn and peas,tuna-salad-sweetcorn-and-peas,CFXX-TUNSAL-525535,8004030750357.00,description,Tuna Salad Sweetcorn and peas ? quality preserved food for your pantry.,10000,,,17,5,69e5aa4440cdaab22a0a1af9,69e5aa9d40cdaab22a0a1b41,ACTIVE,,,,canned food|rio mare|canned fish,https://res.cloudinary.com/nigittriple/image/upload/v1776611292/claude/tuna-salad-sweetcorn-and-peas-750357.jpg,160g,,Italy,0.16,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Tuna in Olive Oil x6,tuna-in-olive-oil-x6,CFXX-TUNIN-814041,8004030100442.00,description,Tuna in Olive Oil x6 ? quality preserved food for your pantry.,28000,,,0,5,69e5aa4440cdaab22a0a1af9,69e5aa9d40cdaab22a0a1b41,ACTIVE,,,,canned food|rio mare|canned fish,https://res.cloudinary.com/nigittriple/image/upload/v1776611279/claude/tuna-in-olive-oil-x6-100442.jpg,480g,,Italy,0.48,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Tuna in Olive Oil x2,tuna-in-olive-oil-x2,CFXX-TUNIN-633082,8004030381681.00,description,Tuna in Olive Oil x2 ? quality preserved food for your pantry.,25000,,,1,5,69e5aa4440cdaab22a0a1af9,69e5aa9d40cdaab22a0a1b41,ACTIVE,,,,canned food|rio mare|canned fish,https://res.cloudinary.com/nigittriple/image/upload/v1776611268/claude/tuna-in-olive-oil-x2-381681.jpg,320g,,Italy,0.32,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Salmon Fillets in Olive Oil,salmon-fillets-in-olive-oil,CFXX-SALFIL-760732,8005850186500.00,description,Salmon Fillets in Olive Oil ? quality preserved food for your pantry.,12300,,,1,5,69e5aa4440cdaab22a0a1af9,69e5aa9a40cdaab22a0a1b3f,ACTIVE,,,,canned food|nostromo|canned fish,https://res.cloudinary.com/nigittriple/image/upload/v1776611257/claude/salmon-fillets-in-olive-oil-186500.jpg,110g,,Italy,0.11,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Sea Urchin Pulp,sea-urchin-pulp,CFXX-SEAURC-296280,8022813006613.00,description,Sea Urchin Pulp ? quality preserved food for your pantry.,24000,,,14,5,69e5aa4440cdaab22a0a1af9,69e5aa9f40cdaab22a0a1b43,ACTIVE,,,,canned food|riunione|canned seafood,https://res.cloudinary.com/nigittriple/image/upload/v1776611244/claude/sea-urchin-pulp-006613.jpg,90g,,Italy,0.09,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
Lumpfish Egg Caviar Substitute,lumpfish-egg-caviar-substitute-nyd2,CFXX-LUMEGG-582785,8022813005159.00,description,Lumpfish Egg Caviar Substitute ? quality preserved food for your pantry.,9400,,,3,5,69e5aa4440cdaab22a0a1af9,69e5aa9f40cdaab22a0a1b43,ACTIVE,,,,canned food|riunione|canned seafood,https://res.cloudinary.com/nigittriple/image/upload/v1776611233/claude/lumpfish-egg-caviar-substitute-005159.jpg,50g,,Italy,0.05,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
DRIED SUMMER TRUFFLE POWDER,tartufo-estivo-essiccato-in-polvere,SSXX-TAREST-506739,8055271502700.00,description,Tartufo Estivo Essiccato In Polvere ? premium quality spice/seasoning for authentic flavour in every dish.,38900,,,17,5,69e5aa4840cdaab22a0a1afc,69e5aa8f40cdaab22a0a1b35,ACTIVE,,,,spice|seasoning|martelli fabian|natural spice,https://res.cloudinary.com/nigittriple/image/upload/v1776611221/claude/tartufo-estivo-essiccato-in-polvere-502700.jpg,20g,12,Italy,0.02,,,,,,,"Store in a cool, dry place away from direct light and heat. Keep sealed.",,,,,,,,,,,[]
SLICES DRIED SUMMER TRUFFLE,fettine-di-tartufo-estivo-essiccato,SSXX-FETDI-744379,8055271502694.00,description,Fettine Di Tartufo Estivo Essiccato ? premium quality spice/seasoning for authentic flavour in every dish.,25900,,,8,5,69e5aa4840cdaab22a0a1afc,69e5aa8f40cdaab22a0a1b35,ACTIVE,,,,spice|seasoning|martelli fabian|natural spice,https://res.cloudinary.com/nigittriple/image/upload/v1776611211/claude/fettine-di-tartufo-estivo-essiccato-502694.jpg,5g,12,Italy,0.005,,,,,,,"Store in a cool, dry place away from direct light and heat. Keep sealed.",,,,,,,,,,,[]
MUSHROOMS SAUCE WITH TRUFFLES,tartufunghi,SADX-TAR-737519,8055271500133.00,description,Premium Italian Mushrooms sauce ? Tartufunghi.,22000,,,2,5,69e5aa4340cdaab22a0a1af8,69e5aa8f40cdaab22a0a1b35,ACTIVE,,,,sauce|martelli fabian|Italian|mushrooms sauce,https://res.cloudinary.com/nigittriple/image/upload/v1776611202/claude/tartufunghi-500133.jpg,180g,12,Italy,0.18,,,,,,,"Store in a cool, dry place. Once opened, refrigerate and use within 3?4 days.",,,,,,,,,,,[]
MUSHROOMS AND OLIVES SAUCE WITH TRUFFLES ,rustica-al-tartufo,SADX-RUSAL-747366,8055271502465.00,description,Premium Italian Mushrooms and Olives ? Rustica Al Tartufo.,22000,,,6,5,69e5aa4340cdaab22a0a1af8,69e5aa8f40cdaab22a0a1b35,ACTIVE,,,,sauce|martelli fabian|Italian|mushrooms and olives,https://res.cloudinary.com/nigittriple/image/upload/v1776611193/claude/rustica-al-tartufo-502465.jpg,180g,12,Italy,0.18,,,,,,,"Store in a cool, dry place. Once opened, refrigerate and use within 3?4 days.",,,,,,,,,,,[]
CHEESE AND TRUFFLE SAUCE ,cremosa-al-tartufo,SADX-CREAL-776139,8055271500072.00,description,Premium Italian Cheese and Truffle Cream ? Cremosa Al Tartufo.,24450,,,9,5,69e5aa4340cdaab22a0a1af8,69e5aa8f40cdaab22a0a1b35,ACTIVE,,,,sauce|martelli fabian|Italian|cheese and truffle cream,https://res.cloudinary.com/nigittriple/image/upload/v1776611183/claude/cremosa-al-tartufo-500072.jpg,180g,12,Italy,0.18,,,,,,,"Store in a cool, dry place. Once opened, refrigerate and use within 3?4 days.",,,,,,,,,,,[]
Lumpfish Egg Caviar Substitute,lumpfish-egg-caviar-substitute,CFXX-LUMEGG-708452,8022813005166.00,description,Lumpfish Egg Caviar Substitute ? quality preserved food for your pantry.,8100,,,2,5,69e5aa4440cdaab22a0a1af9,69e5aa9f40cdaab22a0a1b43,ACTIVE,,,,canned food|riunione|canned seafood,https://res.cloudinary.com/nigittriple/image/upload/v1776611172/claude/lumpfish-egg-caviar-substitute-005166.jpg,50g,,Italy,0.05,,,,,,,"Store in a cool, dry place. Once opened, transfer to a non-metallic container and refrigerate. Use within 2 days.",,,,,,,,,,,[]
PORCINI MUSHROOMS AND SUMMER TRUFFLE CREAM,crema-di-porcini-e-tartufo-estivo,SADX-CREDI-305794,8055271500072.00,description,Premium Italian Porcini Mushrooms ? Crema Di Porcini E Tartufo Estivo.,24450,,,11,5,69e5aa4340cdaab22a0a1af8,69e5aa8f40cdaab22a0a1b35,ACTIVE,,,,sauce|martelli fabian|Italian|porcini mushrooms,https://res.cloudinary.com/nigittriple/image/upload/v1776611162/claude/crema-di-porcini-e-tartufo-estivo-500072.jpg,180g,12,Italy,0.18,,,,,,,"Store in a cool, dry place. Once opened, refrigerate and use within 3?4 days.",,,,,,,,,,,[]
